playerID,gamesBatted,totalRBI,totalHR,gamesPitched,pitchingERA,opponentBattingAvg,gamesFielded,totalPutOut,totalGames,totalSeasons,managerWins,totalAwards,allstarAppearances,porportionalsal,class
obermwe01,83,6,0,80,34.43,0.313,80,36,83,5,0,0,0,0.12790000,0
perezca01,144,15,4,142,27.549999999999997,0.2781666666666667,142,48,144,5,0,0,1,1.32854286,0
preslji01,959,495,135,0,0,0,962,878,959,8,0,0,1,0.79605000,0
bakerki01,65,10,0,58,23.93,0,62,34,65,5,0,0,0,1.00000000,0
munozos01,10,0,0,10,5.6,0.276,10,1,10,1,0,0,0,0.11300000,0
beamer01,10,0,0,9,11.31,0,10,1,10,1,0,0,0,1.00000000,0
natalro01,120,19,4,0,0,0,110,538,120,6,0,0,0,0.14470000,0
patteco01,1230,431,118,0,0,0,1149,2333,1230,12,0,0,0,0.64625000,0
perezto01,2777,1652,379,0,0,0,2539,15127,2777,23,74,4,7,0.56580000,1
burkeje01,2067,952,75,23,19.07,0,2080,3966,2067,16,0,0,0,1.00000000,1
olivajo01,89,31,13,0,0,0,62,50,89,2,0,0,0,0.10970000,0
patribr01,38,1,1,38,14.82,0.327,38,2,38,2,0,0,0,0.13270000,0
picciro01,730,109,17,0,0,0,710,952,731,9,0,0,0,0.21000000,0
callani01,923,394,11,195,33.78,0,879,1137,923,13,394,0,0,1.00000000,0
munozmi01,453,1,0,453,88.63000000000001,0.31961538461538463,453,35,453,12,0,0,0,0.27733333,0
parkeda01,2466,1493,339,0,0,0,1887,3949,2466,19,0,15,7,2.25201429,1
perryhe01,529,246,55,0,0,0,466,1031,529,9,0,0,0,0.29393333,0
piattad01,212,65,16,0,0,0,174,220,212,4,0,0,0,0.11025000,0
newfima01,355,132,22,0,0,0,236,355,355,6,0,0,0,0.15160000,0
nilssda01,837,470,105,0,0,0,653,2980,837,8,0,0,1,1.51191429,0
ortizhe01,93,18,1,0,0,0,92,436,93,4,0,0,0,0.11680000,0
oterori01,189,36,2,0,0,0,165,373,189,3,0,0,0,0.10950000,0
phillto02,2161,819,160,0,0,0,2291,3564,2161,18,0,0,0,1.59496000,1
nixontr01,1092,555,137,0,0,0,1040,1912,1092,12,0,0,0,1.27148889,0
nunezed01,427,0,0,427,73.74999999999999,0.27926666666666666,427,40,427,13,0,0,0,0.85790000,0
ojedami01,212,72,15,0,0,0,175,871,212,4,0,0,0,0.12310000,0
parenma01,474,168,53,0,0,0,429,2268,474,13,0,0,0,0.26995000,0
pendlte01,1893,946,140,0,0,0,1786,1386,1893,15,0,5,1,1.55000000,1
parkech01,1,0,0,1,21,0.471,1,0,1,1,0,0,0,0.08955000,0
palmede01,1357,849,275,0,0,0,1215,910,1357,14,0,3,1,2.33133846,0
buckljo01,4,0,0,4,7.68,0,4,1,4,1,0,0,0,1.00000000,0
rodrifr03,948,0,0,948,51.510000000000005,0.2119444444444445,948,70,948,16,0,4,6,1.77961538,0
rojasme01,525,3,0,525,90.21,0.2633076923076923,525,44,525,10,0,0,0,1.68700000,0
rossda01,883,314,106,2,0,0,807,5124,883,15,100,0,0,0.49339231,0
rozemda01,248,0,0,248,36.19,0.272,248,108,248,10,0,0,0,0.74495000,0
burkeda01,42,9,0,0,0,0,45,113,42,2,0,0,0,1.00000000,0
rominke01,331,55,5,0,0,0,284,384,331,7,0,0,0,0.36275000,0
spierbi01,1252,388,37,0,0,0,1131,1303,1252,13,0,0,0,0.60281538,0
bergetu01,173,57,1,0,0,0,172,396,173,3,0,0,0,1.00000000,0
buckied01,1,0,0,1,6,0,1,0,1,1,0,0,0,1.00000000,0
rauchjo01,556,3,1,556,59.44,0.26107142857142857,556,27,556,11,0,0,0,0.52546667,0
rodrifr02,186,1,0,184,55.519999999999996,0.308625,184,65,186,7,0,0,0,0.22606667,0
roystje01,1428,352,40,0,0,0,1390,1778,1428,16,53,0,0,0.68905000,0
sheffga01,2576,1676,509,0,0,0,2212,3275,2576,22,0,9,9,4.20993810,1
schilcu01,571,29,0,569,83.32,0.25352380952380954,569,183,571,20,0,11,6,2.83217895,1
schroke01,178,0,0,176,35.31,0.27114285714285713,176,69,178,7,0,0,1,0.66973333,0
smithlo01,1613,533,98,0,0,0,1356,2388,1613,17,0,1,1,1.60327778,1
templga01,2079,728,70,0,0,0,2010,3551,2079,16,0,5,3,1.89048571,1
tomlida01,409,1,0,409,57.74,0.29038461538461535,409,39,409,13,0,0,0,0.14380000,0
norrimi01,204,0,0,201,37.66,0.22650000000000006,201,100,204,10,0,2,1,0.39485000,0
powelda01,70,5,2,0,0,0,54,49,70,4,0,0,0,0.12890000,0
seaveto01,677,86,12,656,66.81000000000002,0.22850000000000004,656,328,677,20,0,10,12,2.55040000,1
simmsmi01,330,121,36,0,0,0,196,479,330,9,0,0,0,0.18802500,0
slaugdo01,1327,476,77,0,0,0,1238,6158,1327,16,0,0,0,1.13010000,0
stanlmi02,1467,702,187,0,0,0,1082,5971,1467,15,0,2,1,0.97119231,0
sveumda01,862,340,69,0,0,0,785,1237,862,12,134,0,0,0.34782000,0
paglimi01,1246,505,134,0,0,0,1198,790,1246,11,0,0,0,0.75321111,0
pattejo01,228,52,5,0,0,0,143,301,228,4,0,0,0,0.11806667,0
polidgu01,229,35,2,0,0,0,218,168,229,7,0,0,0,0.24655000,0
raineti01,2502,980,170,0,0,0,2176,4284,2502,23,0,4,7,2.65527059,1
roeniga01,1064,410,121,0,0,0,952,1801,1064,12,0,0,0,1.11575000,0
ruthvdi01,363,44,1,355,69.04999999999998,0.27124999999999994,355,149,363,14,0,0,2,2.06335000,0
saxst01,1769,550,54,0,0,0,1719,3617,1769,14,0,3,5,2.05892727,1
stricsc01,239,0,0,239,32.3,0.23412500000000003,239,11,239,7,0,0,0,0.18741667,0
carseki01,329,101,2,296,66.14,0,331,151,329,10,0,0,0,1.00000000,0
palacre01,101,17,3,0,0,0,95,235,101,3,0,0,0,0.19530000,0
petryda01,370,0,0,370,64.11999999999999,0.2598666666666667,370,255,370,13,0,0,1,1.69773333,0
salazan01,383,59,2,0,0,0,378,409,383,5,0,0,0,0.20490000,0
sandbry01,2164,1061,282,0,0,0,2135,3892,2164,16,119,25,10,2.72050909,1
stullev01,26,0,0,26,41.82,0.38775,26,2,26,4,0,0,0,0.11370000,0
sullisc01,559,1,0,558,43.620000000000005,0.24472727272727274,558,37,559,10,0,0,0,0.62707778,0
murragl01,38,6,2,0,0,0,27,52,38,1,0,0,0,0.10600000,0
nieveju01,94,0,0,94,13.88,0.25699999999999995,94,14,94,3,0,0,0,0.45150000,0
olsongr01,622,2,1,622,91.22999999999999,0.26929411764705874,622,44,622,14,0,1,1,0.78000000,0
pulidca01,32,0,0,32,18.740000000000002,0.2866666666666667,32,2,32,3,0,0,0,0.11315000,0
riskeda01,462,0,0,462,63.12999999999999,0.2920000000000001,462,21,462,11,0,0,0,0.60604545,0
skalsjo01,2,0,0,2,6.75,0.259,2,0,2,1,0,0,0,0.19530000,0
spiezsc01,1274,549,119,1,0,0,1159,4034,1274,12,0,0,0,0.68023000,0
pemberu01,52,23,3,0,0,0,44,59,52,3,0,0,0,0.12470000,0
ruhleve01,327,9,0,327,48.52,0.267923076923077,327,111,327,13,0,0,0,0.38160000,0
schuldo01,76,1,0,76,50.78,0.341375,76,37,76,6,0,0,0,0.26370000,0
stoddbo01,119,0,0,119,27.89,0.262,119,24,119,7,0,0,0,0.14950000,0
suppaje01,453,24,1,448,98.56,0.2893,448,177,453,17,0,1,0,1.34029333,0
tarasto01,457,118,34,0,0,0,332,510,457,8,0,0,0,0.16060000,0
mullesc01,75,0,0,75,37.62,0.2958,75,2,75,4,0,0,0,0.08770000,0
olinst01,195,0,0,195,12.86,0.262,195,12,195,4,0,0,0,0.20540000,0
perezed02,564,172,40,0,0,0,526,2877,564,11,0,1,0,0.22413636,0
ransoco01,383,105,30,0,0,0,336,327,383,11,0,0,0,0.13020000,0
riverlu02,6,0,0,6,1.35,0.2615,6,0,6,1,0,0,0,0.09200000,0
ruckeda01,208,0,0,206,46.49,0.288125,206,22,208,7,0,0,0,0.46190000,0
powelje01,35,1,0,35,20.61,0.30433333333333334,35,13,35,3,0,0,0,0.12235000,0
reyesre01,81,8,2,0,0,0,57,81,81,2,0,0,0,0.12040000,0
rosarvi01,9,0,0,0,0,0,4,3,9,1,0,0,0,0.19530000,0
sexsori01,1367,943,306,0,0,0,1308,9838,1367,12,0,0,2,2.25239091,1
smilejo01,361,35,2,361,53.96,0.25023076923076926,361,70,361,12,0,0,2,2.59935833,0
tejermi01,113,5,1,111,62.120000000000005,0.3518333333333333,111,13,113,5,0,0,0,0.10050000,0
burrial01,1,0,0,1,18,0,1,0,1,1,0,0,0,1.00000000,0
mosquju01,12,2,0,0,0,0,11,59,12,3,0,0,0,0.10600000,0
peterch01,136,7,0,136,30.679999999999996,0.2876666666666667,136,14,136,6,0,0,0,0.19502000,0
silvaca01,316,3,0,316,44.7,0.30000000000000004,316,74,316,9,0,0,0,1.54006667,0
sizemgr01,1101,518,150,0,0,0,1015,2390,1101,10,0,3,3,0.92407000,0
reyesal01,384,0,0,384,57.660000000000004,0.2109333333333333,384,17,384,13,0,0,0,0.26418571,0
ryanmi03,149,35,7,0,0,0,77,123,149,5,0,0,0,0.12215000,0
slatoji01,496,0,0,496,71.66,0.2730588235294118,496,180,496,16,0,0,1,0.67373333,0
sprinde01,130,2,0,130,44.64999999999999,0.275,130,41,130,8,0,0,0,0.16714000,0
thompry01,416,176,52,0,0,0,393,886,416,9,0,0,0,0.19178000,0
mossda01,74,3,0,74,34.22,0.24979999999999997,74,11,74,4,0,0,0,0.29150000,0
olivomi01,1124,490,145,0,0,0,1055,6683,1124,13,0,0,0,0.49670000,0
ramosjo01,10,3,0,0,0,0,5,23,10,1,0,0,0,0.10410000,0
remyje01,1154,329,7,0,0,0,1120,2293,1154,10,0,0,1,1.01480000,1
smithoz01,2573,793,28,0,0,0,2511,4249,2573,19,0,23,15,3.53500000,1
sojolu01,848,261,36,0,0,0,851,1319,848,13,0,0,0,0.34716364,0
stoneje01,372,72,11,0,0,0,234,323,372,8,0,0,0,0.30493333,0
blauvhe01,2,1,0,2,10.22,0,2,1,2,1,0,0,0,1.00000000,0
cassipe01,101,48,3,0,0,0,100,728,101,2,0,0,0,1.00000000,0
peavyja01,393,33,3,388,65.83000000000001,0.2376111111111111,388,183,393,15,0,4,3,2.59051429,0
penaca01,1493,818,286,0,0,0,1380,10900,1493,14,0,4,1,1.35500000,0
perezmi01,313,0,0,313,34.67,0.26487499999999997,313,23,313,8,0,0,0,0.25536667,0
phelptr01,79,0,0,79,18.76,0.24466666666666667,79,6,79,3,0,0,0,0.09110000,0
roeslmi01,22,0,0,22,6.96,0.22799999999999998,22,0,22,2,0,0,0,0.16870000,0
sasakka01,228,0,0,228,12.97,0.20450000000000002,228,9,228,4,0,1,2,2.32040000,0
smithgr01,27,7,0,0,0,0,17,24,27,3,0,0,0,0.14040000,0
staubru01,2951,1466,292,0,0,0,2101,6572,2951,23,0,1,6,0.62990000,1
bergema01,344,176,10,0,0,0,341,1330,344,4,0,0,0,1.00000000,1
burkejo01,3,3,0,0,0,0,3,4,3,2,0,0,0,1.00000000,0
offerjo01,1651,537,57,0,0,0,1470,3897,1651,15,0,0,2,1.28288667,0
pawlojo01,8,0,0,8,13.27,0.383,8,1,8,2,0,0,0,0.13790000,0
peguest01,100,18,6,0,0,0,64,94,100,2,0,0,0,0.11155000,0
percitr01,703,0,0,703,49.04,0.19642857142857142,703,29,703,14,0,0,4,1.51756429,1
polcoke01,165,35,4,0,0,0,160,201,165,2,0,0,0,0.13960000,0
rolisna01,8,2,0,0,0,0,4,21,8,1,0,0,0,0.08770000,0
santone01,297,116,22,0,0,0,272,1451,297,7,0,0,0,0.30353333,0
siskdo01,332,1,0,332,29.79,0.2496666666666667,332,42,332,9,0,0,0,0.72510000,0
thompma01,94,3,1,94,44.23,0.3181428571428571,94,27,94,7,0,0,0,0.16661667,0
osikke01,456,108,13,2,81,0.5125,391,1867,456,10,0,0,0,0.21428889,0
pavliro01,131,0,0,131,33.1,0.271,131,50,131,7,0,0,1,0.90460000,0
petkoma01,390,3,0,390,53.29,0.3057777777777778,390,49,390,9,0,0,0,0.38208889,0
rijojo01,377,29,2,376,48.82999999999999,0.2528571428571429,376,144,377,14,0,2,1,2.81262500,1
adkinhe01,1,0,0,0,0,0,1,2,1,1,0,0,0,1.00000000,0
nichoca01,96,18,0,0,0,0,76,309,96,6,0,0,0,0.16935000,0
pappaer01,104,35,1,0,0,0,102,452,104,3,0,0,0,0.12255000,0
olivaom01,364,29,5,349,73.97,0.2815333333333333,349,126,364,12,0,0,0,0.76486364,0
ortizjo02,136,51,14,0,0,0,118,208,136,3,0,0,0,0.09260000,0
posesc01,202,21,0,0,0,0,91,93,202,4,0,0,0,0.12660000,0
naehrti01,547,250,49,0,0,0,522,590,547,8,0,0,0,0.87542500,0
nunnajo01,364,125,42,0,0,0,311,555,364,6,0,0,0,0.15510000,0
ontivst02,211,3,0,207,39.92,0.2611,207,67,211,10,0,0,1,0.31219091,0
niemara01,122,0,0,122,37.44,0.273625,122,16,122,8,0,0,0,0.19900000,0
owensp01,1544,439,46,0,0,0,1493,2190,1544,13,0,0,0,1.46731111,0
perezsa01,67,6,0,0,0,0,56,68,67,2,0,0,0,0.09080000,0
brownst01,13,2,0,13,15.04,0,13,0,13,3,0,0,0,1.00000000,0
mutisje01,58,0,0,58,32.39,0.3615,58,6,58,4,0,0,0,0.11096667,0
omallto01,466,131,13,0,0,0,365,244,466,9,0,0,0,0.29455000,0
muldema01,205,9,1,205,53.77,0.31688888888888894,205,55,205,9,0,1,2,1.50560000,0
nealbl01,113,0,0,113,36.83,0.338,113,12,113,5,0,0,0,0.11925000,0
neugeni01,14,1,0,14,12.219999999999999,0.257,14,4,14,2,0,0,0,0.10145000,0
osunaan01,411,1,0,411,97.36999999999998,0.28363636363636363,411,24,411,11,0,0,0,0.43667273,0
oswalro01,370,36,1,365,52.239999999999995,0.26207142857142857,366,169,370,13,0,1,3,2.99764000,0
parrila01,1891,992,256,0,0,0,1466,1700,1891,15,82,0,2,1.24453333,1
perezto02,69,5,0,0,0,0,57,38,69,4,0,0,0,0.12170000,0
phillja03,17,0,0,17,25.54,0.35366666666666663,17,4,17,3,0,0,0,0.13470000,0
mulhote01,687,23,2,685,123.56,0.29303846153846147,685,114,687,20,0,0,1,1.18912500,1
narroje01,392,96,21,0,0,0,319,1038,392,8,291,0,0,0.34040000,0
ortizja01,77,15,2,0,0,0,49,71,77,2,0,0,0,0.12850000,0
peraljh01,1798,873,202,0,0,0,1760,2307,1798,15,0,0,3,1.58261667,0
owensja02,130,36,11,0,0,0,122,554,130,4,0,0,0,0.12655000,0
perezyo01,337,0,0,337,40.629999999999995,0.23955555555555552,337,14,337,9,0,0,0,0.21493750,0
nichtch01,92,0,0,92,27.450000000000003,0.3236,92,11,92,4,0,0,0,0.11295000,0
niedda01,52,2,0,52,45.41,0.28419999999999995,52,8,52,5,0,0,0,0.20650000,0
nixla01,758,249,69,0,0,0,560,1100,758,11,0,0,0,0.21346667,0
parkeri01,163,24,2,0,0,0,96,103,163,6,0,0,0,0.15570000,0
campki01,7,0,0,7,12.809999999999999,0,7,2,7,2,0,0,0,1.00000000,0
moutoly01,328,116,22,0,0,0,224,348,328,7,0,0,0,0.14408000,0
myersgr01,1108,396,87,0,0,0,894,4404,1108,18,0,0,0,0.46653750,0
myettaa01,47,0,0,47,55.46,0.2565,47,8,47,6,0,0,0,0.10995000,0
neidlji01,12,2,0,12,3.28,0.241,12,8,12,1,0,0,0,0.13970000,0
perezol01,698,15,0,696,93.57,0.24822727272727277,696,37,698,19,0,0,0,1.11269167,0
pooleji02,431,0,0,431,103.10000000000001,0.3155625,431,22,431,11,0,0,0,0.32369091,0
baileki01,1,1,0,1,5.63,0,1,1,1,1,0,0,0,1.00000000,0
mullifr01,106,18,2,0,0,0,106,77,106,3,0,0,0,0.14380000,0
nievejo01,212,51,9,0,0,0,188,204,212,5,0,0,0,0.11172500,0
nixonot01,1709,318,11,0,0,0,1528,3313,1709,17,0,0,0,1.58178333,1
polleda01,32,0,0,32,7.89,0.264,32,0,32,1,0,0,0,0.10600000,0
nichoro02,100,0,0,100,36.49,0.31857142857142856,100,24,100,7,0,0,0,0.22032000,0
oleartr01,1198,591,127,0,0,0,1092,1947,1198,11,0,0,0,1.22648750,0
oliveal01,2368,1326,219,0,0,0,2109,9040,2368,18,0,5,7,1.57460000,1
paquecr01,814,377,99,0,0,0,841,1192,814,11,0,0,0,0.37463636,0
powelal01,71,16,3,0,0,0,58,79,71,2,0,0,0,0.15730000,0
plunker01,715,0,0,714,58.69,0.23450000000000004,714,43,715,14,0,0,0,0.73407857,0
robinke02,463,56,3,0,0,0,307,371,463,7,0,0,0,0.13646667,0
salazlu01,1302,455,94,2,4.5,0.25,1309,1289,1302,13,0,0,0,0.63056250,0
tatisra01,78,0,0,78,19.23,0.363,78,7,78,2,0,0,0,0.14160000,0
ramirro01,53,0,0,53,14.399999999999999,0.2895,53,2,53,2,0,0,0,0.13870000,0
righeda01,718,1,0,718,75.89,0.2535294117647059,718,35,718,16,0,5,2,2.04627500,1
ruskisc01,192,1,0,192,32.57000000000001,0.3056,192,4,192,4,0,0,0,0.19480000,0
salmoti01,1672,1016,299,0,0,0,1266,2695,1672,14,0,5,0,2.59337143,1
sheafda01,389,110,13,0,0,0,344,1355,389,7,0,0,0,0.23620000,0
shelbjo01,1036,313,70,0,0,0,949,1949,1036,11,0,0,0,0.74484286,0
stantmi02,1178,3,0,1178,104.25999999999999,0.2700416666666667,1178,51,1178,19,0,0,1,1.00641111,0
stoneri01,220,0,0,220,39.1,0.2958571428571428,220,17,220,6,0,0,0,0.12280000,0
reedjo01,1284,392,27,0,0,0,1296,2448,1284,11,0,0,0,0.88176000,0
rosebr01,68,0,0,68,48.42,0.3028571428571429,68,20,68,5,0,0,0,0.12666667,0
ruffijo01,139,0,0,139,27.42,0.25300000000000006,139,21,139,6,0,0,0,0.15325000,0
boswean01,12,2,0,11,11.82,0,12,14,12,1,0,0,0,1.00000000,0
pecotbi01,698,148,22,2,13.5,0.347,670,662,698,9,0,0,0,0.37642500,0
ruffcsc01,30,0,0,30,47.85,0.3396,30,5,30,5,0,0,0,0.13010000,0
santajo01,360,9,1,360,42.36000000000001,0.23658333333333334,360,98,360,12,0,7,4,3.40068333,1
smithda02,609,1,0,609,36.7,0.2380769230769231,609,42,609,13,0,0,2,1.74800000,0
smithja05,278,60,17,0,0,0,212,291,278,9,0,0,0,0.12954000,0
sparkst01,272,3,0,270,50.7,0.2791,270,115,272,9,0,0,0,0.60615000,0
murphro01,597,0,0,597,76.22000000000001,0.2625384615384615,597,30,597,11,0,0,0,0.60757000,0
puntoni01,1163,263,19,0,0,0,1122,1352,1163,14,0,0,0,0.48164615,0
quinolu01,442,106,19,0,0,0,352,327,442,8,0,0,0,0.22166000,0
ripkeca01,3001,1695,431,0,0,0,2977,4112,3001,21,0,29,19,4.02956471,1
schmije01,9,0,0,9,7.88,0.394,9,0,9,1,0,0,0,0.13270000,0
sheetla01,748,339,94,0,0,0,347,615,748,8,0,0,0,0.75850000,0
suttodo01,785,64,0,774,82.72999999999999,0.23763999999999996,774,334,785,23,0,3,4,1.63192500,1
thompja01,1418,782,208,0,0,0,1314,11818,1418,11,0,0,3,2.42733333,0
briggbu01,106,17,1,106,19.46,0,106,42,106,5,0,0,0,1.00000000,0
ogeach01,129,0,0,129,30.13,0.27466666666666667,129,25,129,6,0,0,0,0.46716667,0
ojalaki01,56,3,0,56,21.73,0.319,56,13,56,3,0,0,0,0.16865000,0
rawlesh01,473,13,0,469,53.73,0.27,469,80,473,12,0,0,1,1.62893333,0
rogerke01,763,4,0,762,89.67999999999999,0.2689047619047619,762,258,763,20,0,5,4,2.30243500,1
starkma01,13,3,0,0,0,0,5,25,13,2,0,0,0,0.14670000,0
swiftbi02,410,15,1,403,54.44000000000001,0.2785384615384615,403,151,410,13,0,0,0,1.91719167,0
murrahe01,88,0,0,88,26.549999999999997,0.3155,88,5,88,4,0,0,0,0.13570000,0
taylobi04,317,0,0,317,40.37,0.262125,317,15,317,7,0,0,0,0.65424000,0
newmaal02,19,0,0,19,27.14,0.5,19,0,19,2,0,0,0,0.13470000,0
perezod01,254,12,1,252,52.84,0.27818181818181814,252,65,254,10,0,0,1,1.16318000,0
pettian01,533,13,1,531,68.62000000000002,0.26650000000000007,531,130,533,18,0,3,3,3.12031765,0
pondsi01,16,6,1,0,0,0,9,18,16,1,0,0,0,0.12040000,0
prattan01,5,0,0,5,28.35,0.1,5,1,5,2,0,0,0,0.12040000,0
robinje02,141,1,0,141,34.4,0.25542857142857145,141,60,141,6,0,0,0,0.36478333,0
servisc01,340,1,0,338,92.66999999999999,0.3008,338,25,340,12,0,0,0,0.20467500,0
sierrru01,2186,1322,306,0,0,0,1622,2951,2186,20,0,3,4,2.58565625,1
slusajo01,118,1,0,118,43.519999999999996,0.282625,118,19,118,7,0,0,0,0.13082500,0
snydeky01,93,0,0,93,65.85,0.34366666666666673,93,18,93,5,0,0,0,0.19050000,0
stechge01,118,3,1,116,14.95,0.25166666666666665,116,10,118,3,0,0,0,0.10640000,0
tewksbo01,304,19,0,302,63.88999999999999,0.30357142857142855,302,138,304,13,0,0,1,1.22749091,1
thomaan01,577,228,42,0,0,0,553,842,577,6,0,0,0,0.52812000,0
sakatle01,565,109,25,0,0,0,547,732,564,11,0,0,0,0.23365000,0
tamje01,251,1,0,251,106.87,0.36514285714285716,251,24,251,6,0,0,0,0.18786000,0
tolenjo01,44,6,1,0,0,0,11,53,44,1,0,0,0,0.13180000,0
nathajo01,787,4,2,787,37.4,0.18658823529411764,787,50,787,16,0,2,6,1.69137333,0
riverlu01,781,209,28,0,0,0,739,988,781,11,0,0,0,0.49444444,0
rowanaa01,1358,536,136,0,0,0,1285,2836,1358,11,0,2,1,1.79749000,0
schmida01,376,0,0,376,65.68,0.29591666666666666,376,69,376,12,0,0,0,1.13688333,0
calihwi01,63,18,1,50,9.709999999999999,0,64,42,63,2,0,0,0,1.00000000,0
nichore01,540,131,22,0,0,0,418,748,540,8,0,0,0,0.45763333,0
quinore01,451,159,29,0,0,0,444,648,451,4,0,0,0,0.20430000,0
remlimi01,642,8,0,639,80.36,0.2705625,639,34,642,14,0,0,1,0.59804286,0
saenzol01,733,275,73,0,0,0,387,1566,733,9,0,0,0,0.24190000,0
smithmi03,240,0,0,240,38.57,0.28025,240,86,240,8,0,0,0,0.94652500,0
boyleed01,5,0,0,0,0,0,5,16,5,1,0,0,0,1.00000000,0
motajo01,19,2,0,0,0,0,18,26,19,2,0,0,0,0.11300000,0
stankan01,429,59,4,0,0,0,309,335,429,7,0,0,0,0.16654286,0
steveto01,31,6,2,0,0,0,27,22,31,2,0,0,0,0.11730000,0
stewada01,523,4,0,523,76.92,0.2525263157894737,523,197,523,16,0,6,1,2.18791818,1
ohmanwi01,483,1,0,483,54.25,0.2506363636363636,483,13,483,10,0,0,0,0.35268750,0
pelloki01,99,19,4,0,0,0,80,133,99,3,0,0,0,0.12440000,0
penaan01,71,23,5,0,0,0,62,384,71,3,0,0,0,0.09210000,0
petribe01,240,94,27,0,0,0,219,1007,240,5,0,0,0,0.10630000,0
powelja04,513,1,0,512,46.63,0.24507692307692308,512,43,513,11,0,0,0,0.61238000,0
prattto02,662,224,49,0,0,0,567,3192,662,14,0,0,0,0.24475385,0
newmaal01,854,156,1,0,0,0,897,994,854,8,0,0,0,0.36010000,0
nolteer01,26,0,0,26,34.64,0.305,26,5,26,4,0,0,0,0.15425000,0
perrypa02,182,2,1,182,27.040000000000003,0.21125,182,28,182,6,0,0,0,0.23130000,0
osunaal01,218,1,0,218,24.089999999999996,0.25883333333333336,218,8,218,6,0,0,0,0.17375000,0
pacioto01,1392,503,86,0,0,0,1214,4248,1392,18,0,0,1,0.59140000,0
patteda04,350,0,0,350,44.4,0.2862222222222222,350,25,350,9,0,0,0,0.50560000,0
phelpke01,761,313,123,0,0,0,131,956,761,11,0,0,0,1.00248333,0
picoje01,113,2,0,113,12.71,0.2836666666666667,113,22,113,3,0,0,0,0.23440000,0
abbotda01,3,1,0,3,6.23,0,3,3,3,1,0,0,0,1.00000000,0
musseje01,142,0,0,142,36.81,0.30050000000000004,142,24,142,5,0,0,0,0.31562000,0
olivejo01,1076,476,102,0,0,0,1062,6132,1076,13,0,0,0,0.56443077,0
pasquda01,905,390,117,0,0,0,742,1985,905,10,0,0,0,0.92512222,0
blakeha01,527,253,8,0,0,0,525,954,527,6,0,0,0,1.00000000,0
oestero01,1276,344,42,0,0,0,1261,2675,1276,13,0,1,0,1.39830000,0
pankoji01,318,55,9,0,0,0,175,212,318,6,0,0,0,0.25493333,0
mosebll01,1588,737,169,0,0,0,1529,3765,1588,12,0,2,1,1.99674286,0
naultda01,130,0,0,130,18.98,0.23875,130,11,130,4,0,0,0,0.14695000,0
ohkato01,204,15,0,202,55.3,0.28675,202,85,204,10,0,0,0,0.63164286,0
oquenjo01,1190,254,14,3,58.5,0.4126666666666667,1161,1924,1190,12,0,0,0,1.24876000,0
orsuljo01,1494,405,57,0,0,0,1281,2438,1494,14,0,0,0,0.71018333,0
otanewi01,74,24,7,0,0,0,66,128,74,2,0,0,0,0.13370000,0
paytoja01,1259,522,119,0,0,0,1185,2535,1259,12,0,0,0,0.84128889,0
myersro02,53,20,3,0,0,0,45,88,53,2,0,0,0,0.13970000,0
niekrph01,866,109,7,864,106.56000000000002,0.25703846153846155,864,386,866,24,0,7,5,0.98945000,1
oglivbe01,1754,901,235,0,0,0,1483,3399,1754,16,0,2,3,1.50670000,1
perezme01,243,0,0,243,42.11,0.2614444444444444,243,69,243,9,0,0,0,1.82670000,0
potelo01,129,0,0,129,21.919999999999998,0.23759999999999998,129,17,129,5,0,0,0,0.10992500,0
nagych01,320,0,0,318,73.02,0.29707142857142854,318,185,320,14,0,0,3,2.10565833,0
ortizju01,749,186,5,0,0,0,702,2934,749,13,0,0,0,0.44715556,0
ortonjo01,156,29,4,0,0,0,154,783,156,5,0,0,0,0.15432500,0
myersbr01,383,12,0,381,57.809999999999995,0.2656923076923077,381,157,383,12,0,0,0,1.67750000,0
peterje01,7,0,0,7,4.02,0.252,7,3,7,1,0,0,0,0.13430000,0
nevinph01,1217,743,208,0,0,0,1069,3708,1217,12,0,0,1,1.30498333,1
parrijo01,184,0,0,183,41.21,0.2706666666666666,183,17,184,8,0,0,0,0.17425000,0
penawi01,599,240,84,0,0,0,458,843,599,8,0,0,0,0.38796667,0
priorma01,108,13,1,106,20.65,0.2408,106,25,108,5,0,0,1,0.95638000,0
nabhoch01,141,4,0,141,37.36,0.2637142857142857,141,34,141,6,0,0,0,0.37020000,0
nunezab02,136,35,6,0,0,0,120,190,136,2,0,0,0,0.11850000,0
powerte01,565,7,1,564,64.45,0.27273333333333327,564,61,565,13,0,0,0,0.69149000,0
mullira01,1325,435,73,0,0,0,967,701,1325,16,0,0,0,0.94523750,0
nunezvl01,254,5,1,254,94.57,0.29159999999999997,254,31,254,9,0,0,0,0.22661667,0
owenla01,171,30,8,0,0,0,165,722,171,6,0,0,0,0.23000000,0
palmeda01,213,23,5,212,39.949999999999996,0.25830000000000003,212,103,213,10,0,0,0,1.21985000,0
petrage01,809,192,24,0,0,0,661,2789,809,12,0,0,0,0.56742857,0
portuma01,348,36,2,346,68.89,0.26637500000000003,346,163,348,15,0,1,0,1.59273846,0
olsongr02,414,131,20,0,0,0,403,2193,414,5,0,0,1,0.64045000,0
pittsji01,81,0,0,81,37.31,0.3296,81,14,81,4,0,0,0,0.14597500,0
